Epoch,Batch,Loss,Accuracy,Time
0.0,10.0,2.3339125156402587,0.140625,6.685950756072998
0.0,20.0,2.2201200246810915,0.18125,10.911049842834473
0.0,30.0,2.063268506526947,0.2234375,15.152127265930176
0.0,40.0,2.057987105846405,0.2234375,19.442749738693237
0.0,50.0,1.9480775237083434,0.265625,23.624178886413574
0.0,60.0,1.9080191135406495,0.303125,28.001185655593872
0.0,70.0,1.866941714286804,0.3390625,32.161203145980835
0.0,80.0,1.8497861623764038,0.3625,36.47802138328552
0.0,90.0,1.7821560978889466,0.384375,40.49513792991638
0.0,100.0,1.7686651349067688,0.34375,44.592570781707764
0.0,110.0,1.760926103591919,0.34375,48.69975805282593
0.0,120.0,1.7241989374160767,0.4,52.502668380737305
0.0,130.0,1.6904362320899964,0.4015625,56.661052942276
0.0,140.0,1.6596641063690185,0.41875,60.76865911483765
0.0,150.0,1.6508823037147522,0.4015625,65.05030536651611
0.0,160.0,1.613806700706482,0.4546875,68.91313743591309
0.0,170.0,1.6171276211738586,0.428125,73.1406261920929
0.0,180.0,1.5329988837242126,0.490625,77.43770027160645
0.0,190.0,1.5486755132675172,0.4421875,81.45651888847351
0.0,200.0,1.4919736981391907,0.4890625,85.68795418739319
0.0,210.0,1.506265687942505,0.471875,89.61308860778809
0.0,220.0,1.4829075813293457,0.4734375,93.57437586784363
0.0,230.0,1.4373674392700195,0.509375,97.67063665390015
0.0,240.0,1.4902991652488708,0.4765625,101.81573939323425
0.0,250.0,1.4639302492141724,0.50625,105.81963396072388
0.0,260.0,1.4387529373168946,0.4875,110.08303165435791
0.0,270.0,1.3893514275550842,0.5015625,114.26018571853638
0.0,280.0,1.379629898071289,0.525,118.31297135353088
0.0,290.0,1.3827497005462646,0.5078125,122.34241700172424
0.0,300.0,1.380907142162323,0.5109375,126.2917468547821
0.0,310.0,1.4015247225761414,0.5078125,130.46174788475037
0.0,320.0,1.3750763177871703,0.48125,134.64297699928284
0.0,330.0,1.3944896936416626,0.525,138.9063925743103
0.0,340.0,1.3288063168525697,0.5203125,143.03414177894592
0.0,350.0,1.278169286251068,0.5375,147.24568676948547
0.0,360.0,1.3276788473129273,0.5109375,151.32144474983215
0.0,370.0,1.2900556921958923,0.565625,155.44679260253906
0.0,380.0,1.3351686358451844,0.5359375,159.42356157302856
0.0,390.0,1.3277326464653014,0.540625,163.53254342079163
0.0,400.0,1.3043306946754456,0.528125,167.42631578445435
0.0,410.0,1.2598812341690064,0.5390625,171.46798181533813
0.0,420.0,1.2516637921333313,0.5640625,176.04135370254517
0.0,430.0,1.2279940485954284,0.5734375,180.02580404281616
0.0,440.0,1.262406313419342,0.5390625,184.09381008148193
0.0,450.0,1.2406144380569457,0.584375,188.21753525733948
0.0,460.0,1.224540078639984,0.5765625,192.44124746322632
0.0,470.0,1.247110867500305,0.5578125,196.66366147994995
0.0,480.0,1.2737387776374818,0.5390625,200.76416063308716
0.0,490.0,1.2071014046669006,0.5796875,204.82831597328186
0.0,500.0,1.2642607688903809,0.546875,208.613516330719
0.0,510.0,1.1663222789764405,0.56875,212.5075387954712
0.0,520.0,1.2021745443344116,0.5734375,216.13079857826233
0.0,530.0,1.184383511543274,0.5734375,220.0722222328186
0.0,540.0,1.179754090309143,0.575,224.00173449516296
0.0,550.0,1.202041244506836,0.575,227.80091643333435
0.0,560.0,1.147959291934967,0.6078125,231.62283873558044
0.0,570.0,1.1757082104682923,0.590625,235.56663703918457
0.0,580.0,1.195757269859314,0.571875,239.38415575027466
0.0,590.0,1.166662621498108,0.6015625,243.59484577178955
0.0,600.0,1.141618537902832,0.5859375,247.58726954460144
0.0,610.0,1.1295162796974183,0.5984375,251.5406243801117
0.0,620.0,1.1085972368717194,0.60625,255.40368914604187
0.0,630.0,1.1086024045944214,0.6109375,259.4737079143524
0.0,640.0,1.207587969303131,0.5578125,263.3641378879547
0.0,650.0,1.1724444150924682,0.5828125,267.33830404281616
0.0,660.0,1.0970020174980164,0.64375,270.9592158794403
