Epoch,Batch,Loss,Accuracy,Time
0.0,10.0,2.337787413597107,0.1328125,3.8883163928985596
0.0,20.0,2.2281418800354005,0.1796875,5.729723930358887
0.0,30.0,2.139186644554138,0.228125,7.621394395828247
0.0,40.0,2.0877286314964296,0.234375,9.73025894165039
0.0,50.0,2.0286314845085145,0.278125,11.690876722335815
0.0,60.0,2.017684829235077,0.26875,13.613406419754028
0.0,70.0,1.8992122292518616,0.31875,15.527735710144043
0.0,80.0,1.874607002735138,0.3453125,17.439900636672974
0.0,90.0,1.873074734210968,0.3640625,19.2986798286438
0.0,100.0,1.860587513446808,0.3328125,21.134273052215576
0.0,110.0,1.7997130513191224,0.3890625,23.08206820487976
0.0,120.0,1.7585188031196595,0.384375,25.151111841201782
0.0,130.0,1.746317458152771,0.4078125,26.978113889694214
0.0,140.0,1.7129610896110534,0.41875,28.860162258148193
0.0,150.0,1.6895222783088684,0.4390625,30.716416835784912
0.0,160.0,1.6769707441329955,0.4171875,32.57844281196594
0.0,170.0,1.664987814426422,0.421875,34.41009759902954
0.0,180.0,1.6716743588447571,0.4296875,36.17660927772522
0.0,190.0,1.6688524603843689,0.421875,38.03834772109985
0.0,200.0,1.672006869316101,0.4203125,40.09237551689148
0.0,210.0,1.624837076663971,0.421875,41.87689805030823
0.0,220.0,1.6038604617118835,0.4359375,43.802793741226196
0.0,230.0,1.60122811794281,0.4453125,45.69141888618469
0.0,240.0,1.6180214524269103,0.409375,47.46851873397827
0.0,250.0,1.5855481624603271,0.4265625,49.39562249183655
0.0,260.0,1.5855920433998107,0.4375,51.12250018119812
0.0,270.0,1.5217064142227172,0.4421875,52.990572452545166
0.0,280.0,1.5203843474388123,0.4625,54.85214400291443
0.0,290.0,1.4679982662200928,0.49375,56.860636472702026
0.0,300.0,1.4808854818344117,0.478125,58.79084038734436
0.0,310.0,1.468570590019226,0.5,60.76911807060242
0.0,320.0,1.474057412147522,0.503125,62.604270219802856
0.0,330.0,1.4253150463104247,0.4984375,64.40010356903076
0.0,340.0,1.4292259693145752,0.4828125,66.32325863838196
0.0,350.0,1.4359472393989563,0.4984375,68.15144276618958
0.0,360.0,1.4271683931350707,0.4859375,70.04157829284668
0.0,370.0,1.3293541550636292,0.5234375,71.85519552230835
0.0,380.0,1.3709924578666688,0.503125,73.63833594322205
0.0,390.0,1.3989163875579833,0.4984375,75.43610167503357
0.0,400.0,1.3220272541046143,0.5171875,77.26687622070312
0.0,410.0,1.3482152581214906,0.534375,79.10882687568665
0.0,420.0,1.3162398219108582,0.5390625,80.9189031124115
0.0,430.0,1.3735758781433105,0.5,82.72596144676208
0.0,440.0,1.3257820725440979,0.49375,84.71375036239624
0.0,450.0,1.3541438937187196,0.5078125,86.56152009963989
0.0,460.0,1.337615418434143,0.5328125,88.41604733467102
0.0,470.0,1.3264153122901916,0.5265625,90.34101366996765
0.0,480.0,1.238458514213562,0.5625,92.07023930549622
0.0,490.0,1.286467397212982,0.5484375,93.98684358596802
0.0,500.0,1.2544194459915161,0.5453125,95.93152523040771
0.0,510.0,1.213977301120758,0.5765625,98.00396466255188
0.0,520.0,1.2870591521263122,0.5453125,99.91920590400696
0.0,530.0,1.3249350905418396,0.5125,101.66708421707153
0.0,540.0,1.2479931116104126,0.5453125,103.43368601799011
0.0,550.0,1.2849573612213134,0.54375,105.20158171653748
0.0,560.0,1.2502702593803405,0.521875,107.06761455535889
0.0,570.0,1.2631435990333557,0.521875,108.92302536964417
0.0,580.0,1.1939981818199157,0.5875,110.94154596328735
0.0,590.0,1.2136340737342834,0.5734375,112.90535163879395
0.0,600.0,1.2104952454566955,0.5625,114.94419169425964
0.0,610.0,1.2292713522911072,0.5453125,116.87288618087769
0.0,620.0,1.2088119626045226,0.5703125,118.82940888404846
0.0,630.0,1.1537067890167236,0.5765625,120.77378344535828
0.0,640.0,1.1931224703788756,0.5828125,122.78081059455872
0.0,650.0,1.2144496083259582,0.5640625,124.57746601104736
0.0,660.0,1.1861369132995605,0.5484375,126.40722393989563
0.0,670.0,1.1636810541152953,0.5421875,128.19930219650269
0.0,680.0,1.2022961616516112,0.5421875,129.9876446723938
0.0,690.0,1.1058941900730133,0.6109375,131.84597492218018
0.0,700.0,1.178717565536499,0.5578125,133.64306211471558
0.0,710.0,1.1114165961742402,0.5875,135.56238651275635
0.0,720.0,1.131056833267212,0.5625,137.4360249042511
0.0,730.0,1.161012089252472,0.584375,139.18947315216064
0.0,740.0,1.0985872447490692,0.6046875,141.00578904151917
0.0,750.0,1.1298534452915192,0.5703125,142.7817621231079
0.0,760.0,1.0673874139785766,0.634375,144.73017382621765
0.0,770.0,1.1717267990112306,0.59375,146.68173217773438
0.0,780.0,1.1329538762569427,0.5890625,148.57255482673645
0.0,790.0,1.177064049243927,0.571875,150.45230221748352
0.0,800.0,1.2592456221580506,0.5203125,152.28425455093384
0.0,810.0,1.0593151867389679,0.609375,154.24126625061035
0.0,820.0,1.1342657923698425,0.5671875,156.03410077095032
0.0,830.0,1.070842981338501,0.625,158.1240372657776
0.0,840.0,1.0672684550285338,0.6140625,160.10072302818298
0.0,850.0,1.0986039638519287,0.596875,162.00834107398987
0.0,860.0,1.0993133008480072,0.6046875,163.91353058815002
0.0,870.0,1.1334851503372192,0.559375,165.90717005729675
0.0,880.0,1.108599466085434,0.575,167.77757930755615
0.0,890.0,1.1116650104522705,0.5921875,169.70278549194336
0.0,900.0,1.1559569239616394,0.55625,171.48826622962952
0.0,910.0,1.118317687511444,0.553125,173.4242615699768
0.0,920.0,1.1329216182231903,0.584375,175.27411365509033
0.0,930.0,1.0210649728775025,0.6265625,177.18015670776367
0.0,938.0,1.0502357333898544,0.595703125,178.74910283088684
1.0,10.0,1.1087175488471985,0.5921875,180.9213523864746
1.0,20.0,1.0403572201728821,0.6046875,182.77382898330688
1.0,30.0,1.0966518461704253,0.5828125,184.6347086429596
1.0,40.0,1.027664053440094,0.60625,186.35393619537354
1.0,50.0,1.0920278489589692,0.6015625,188.36050271987915
1.0,60.0,1.0424785971641541,0.628125,190.2026994228363
1.0,70.0,1.0752769529819488,0.596875,191.92996311187744
1.0,80.0,1.0465348660945892,0.6125,193.67228174209595
1.0,90.0,1.005642145872116,0.609375,195.49694299697876
1.0,100.0,1.0158921360969544,0.634375,197.45704126358032
1.0,110.0,1.0292145431041717,0.634375,199.35150504112244
1.0,120.0,1.0541361093521118,0.60625,201.13035416603088
1.0,130.0,1.066489154100418,0.6,202.9849534034729
1.0,140.0,1.031052702665329,0.6234375,204.90565395355225
1.0,150.0,1.062458860874176,0.6109375,206.75387835502625
1.0,160.0,1.0268927991390229,0.63125,208.58307433128357
1.0,170.0,1.0480709552764893,0.590625,210.53100633621216
1.0,180.0,1.073459368944168,0.59375,212.40700840950012
1.0,190.0,0.9776961326599121,0.6328125,214.2822699546814
1.0,200.0,1.006797766685486,0.6421875,216.11152935028076
1.0,210.0,1.026907169818878,0.61875,218.32710218429565
1.0,220.0,1.0364538252353668,0.6265625,220.40025544166565
1.0,230.0,1.0146086812019348,0.6234375,223.91255354881287
1.0,240.0,0.9716604828834534,0.6578125,225.8564488887787
1.0,250.0,0.9893918991088867,0.6,227.63264560699463
1.0,260.0,0.9412308216094971,0.6578125,229.56905031204224
1.0,270.0,0.9860640883445739,0.64375,231.4496545791626
1.0,280.0,0.9520085215568542,0.66875,233.3938000202179
1.0,290.0,0.9965272307395935,0.6484375,235.35451364517212
1.0,300.0,0.8754985332489014,0.6875,237.3234944343567
1.0,310.0,0.8897395133972168,0.6875,239.2809591293335
1.0,320.0,0.9931241273880005,0.671875,241.13246607780457
1.0,330.0,0.9942383289337158,0.63125,243.1064612865448
1.0,340.0,0.9368359386920929,0.66875,245.1744248867035
1.0,350.0,1.021613222360611,0.6,247.01863503456116
1.0,360.0,1.051881694793701,0.6171875,248.9670226573944
1.0,370.0,0.9550395011901855,0.6328125,250.86430597305298
