Epoch,Batch,Loss,Accuracy,Time
0.0,10.0,2.4202544927597045,0.1296875,3.9671857357025146
0.0,20.0,2.2729798316955567,0.18125,5.519045829772949
0.0,30.0,2.205736827850342,0.203125,6.688135862350464
0.0,40.0,2.1318228244781494,0.2453125,7.877727508544922
0.0,50.0,2.024041223526001,0.3171875,9.076618909835815
0.0,60.0,2.0039430141448973,0.3046875,10.286328554153442
0.0,70.0,1.9690208315849305,0.284375,11.536887645721436
0.0,80.0,1.8690068483352662,0.3359375,12.751501560211182
0.0,90.0,1.8569384694099427,0.3375,13.93626356124878
0.0,100.0,1.8155422925949096,0.365625,15.13099718093872
0.0,110.0,1.750919246673584,0.3984375,16.385016679763794
0.0,120.0,1.762840163707733,0.39375,17.437459707260132
0.0,130.0,1.7027717113494873,0.43125,18.659830808639526
0.0,140.0,1.6692709922790527,0.4171875,19.865302085876465
0.0,150.0,1.6696586966514588,0.4203125,21.001482009887695
0.0,160.0,1.623391819000244,0.4171875,22.158860445022583
0.0,170.0,1.5964065313339233,0.45,23.33627414703369
0.0,180.0,1.5780987381935119,0.4546875,24.528359174728394
0.0,190.0,1.5391685009002685,0.484375,25.784152269363403
0.0,200.0,1.5604267954826354,0.4484375,26.965709686279297
0.0,210.0,1.533140194416046,0.4671875,28.121394872665405
0.0,220.0,1.4402857422828674,0.5171875,29.395556449890137
0.0,230.0,1.4738792657852173,0.5,30.588162183761597
0.0,240.0,1.4543921232223511,0.4796875,31.81056523323059
0.0,250.0,1.4877865791320801,0.5,33.02429389953613
0.0,260.0,1.4227304577827453,0.48125,34.21157097816467
0.0,270.0,1.4110168933868408,0.5328125,35.332791566848755
0.0,280.0,1.4513007760047913,0.465625,36.468610763549805
0.0,290.0,1.3931089401245118,0.5078125,37.605852127075195
0.0,300.0,1.3594011902809142,0.5546875,39.00141215324402
0.0,310.0,1.313946795463562,0.5625,40.19161009788513
0.0,320.0,1.3357150912284852,0.55625,41.358532428741455
0.0,330.0,1.3235059261322022,0.5609375,42.50904726982117
0.0,340.0,1.3176301717758179,0.5421875,43.68320322036743
0.0,350.0,1.3231159687042235,0.553125,44.79450845718384
0.0,360.0,1.297135329246521,0.5453125,45.990654706954956
0.0,370.0,1.3140637040138246,0.5140625,47.07078218460083
0.0,380.0,1.2985130190849303,0.5734375,48.292070150375366
0.0,390.0,1.354253077507019,0.50625,49.437432527542114
0.0,400.0,1.2198437094688415,0.5765625,50.63733410835266
0.0,410.0,1.2218361735343932,0.5625,51.7773642539978
0.0,420.0,1.2207561254501342,0.565625,52.90732264518738
0.0,430.0,1.1990471124649047,0.5859375,54.08056902885437
0.0,440.0,1.2181042850017547,0.584375,55.38816165924072
0.0,450.0,1.2301301956176758,0.5453125,56.59107279777527
0.0,460.0,1.171224731206894,0.60625,57.739126205444336
0.0,470.0,1.184904968738556,0.5625,58.79408001899719
0.0,480.0,1.157619833946228,0.60625,59.9626362323761
0.0,490.0,1.1568690657615661,0.621875,61.162781953811646
0.0,500.0,1.185872459411621,0.5859375,62.376978635787964
0.0,510.0,1.170168936252594,0.6046875,63.54325294494629
0.0,520.0,1.1841883301734923,0.60625,64.75518345832825
0.0,530.0,1.104313063621521,0.6296875,65.93532419204712
0.0,540.0,1.1770317137241364,0.596875,67.12423467636108
0.0,550.0,1.089674574136734,0.63125,68.34900760650635
0.0,560.0,1.1147692382335663,0.6171875,69.57060551643372
0.0,570.0,1.1265989303588868,0.634375,70.81167125701904
0.0,580.0,1.1488079488277436,0.5984375,72.0875415802002
0.0,590.0,1.1629693865776063,0.6015625,73.47604298591614
0.0,600.0,1.0620056629180907,0.6328125,74.69619083404541
0.0,610.0,1.082653284072876,0.625,75.91541886329651
0.0,620.0,1.034049880504608,0.6609375,77.15090036392212
0.0,630.0,1.0620850205421448,0.6125,78.339195728302
0.0,640.0,1.0897798240184784,0.6421875,79.61344265937805
0.0,650.0,1.0669929563999176,0.64375,80.80887031555176
0.0,660.0,1.0926460921764374,0.63125,81.979740858078
0.0,670.0,1.0750087678432465,0.625,83.11858201026917
0.0,680.0,1.0353131115436554,0.659375,84.27024173736572
0.0,690.0,0.9973208010196686,0.66875,85.53246068954468
0.0,700.0,1.0363457322120666,0.6375,86.70271944999695
0.0,710.0,0.9969175398349762,0.671875,87.80571675300598
0.0,720.0,0.9946131408214569,0.659375,88.84100532531738
0.0,730.0,1.0829465329647063,0.615625,90.00480914115906
0.0,740.0,1.0444142699241639,0.6515625,91.34796023368835
0.0,750.0,1.0081370651721955,0.6515625,92.48984837532043
0.0,760.0,0.914119428396225,0.7125,93.64991807937622
0.0,770.0,1.0011104345321655,0.6625,94.8404266834259
0.0,780.0,0.9888965606689453,0.6625,95.97241640090942
0.0,790.0,0.9715558290481567,0.6703125,97.13585829734802
0.0,800.0,0.9938061714172364,0.659375,98.30354380607605
0.0,810.0,0.9543239355087281,0.6921875,99.47916579246521
